Gene stable ID	Macaque gene stable ID	dN with Macaque	dS with Macaque	Macaque homology type
ENSG00000109689	ENSMMUG00000009439	0.0049	0.0561	ortholog_one2one
ENSG00000197894	ENSMMUG00000003552	0.0151	0.0767	ortholog_one2one
ENSG00000138698	ENSMMUG00000022417	0.0065	0.0295	ortholog_one2one
ENSG00000226887	ENSMMUG00000007951	0.032	0.0651	ortholog_one2one
ENSG00000169429	ENSMMUG00000060156	0.0339	0.0997	ortholog_one2one
ENSG00000128045	ENSMMUG00000052882	0.0075	0.1104	ortholog_one2one
ENSG00000187821	ENSMMUG00000001081	0.0052	0.1091	ortholog_one2one
ENSG00000124875	ENSMMUG00000062421	0.0818	0.1286	ortholog_one2one
ENSG00000109272	ENSMMUG00000001295	0.0623	0.1121	ortholog_one2one
ENSG00000163739	ENSMMUG00000008367	0.0488	0.2028	ortholog_one2one
ENSG00000163737	ENSMMUG00000058452	0.0326	0.0528	ortholog_one2one
ENSG00000163736	ENSMMUG00000042371	0.0233	0.0774	ortholog_one2one
ENSG00000163735	ENSMMUG00000045102	0.1113	0.1059	ortholog_one2one
ENSG00000170509	ENSMMUG00000019040	0.0198	0.0796	ortholog_one2one
ENSG00000198189	ENSMMUG00000019041	0.0253	0.0703	ortholog_one2one
ENSG00000184178	ENSMMUG00000017393	0.0187	0.0608	ortholog_one2one
ENSG00000056050	ENSMMUG00000010232	0.0173	0.0354	ortholog_one2one
ENSG00000151470	ENSMMUG00000052633	0.0208	0.0609	ortholog_one2one
ENSG00000172955	ENSMMUG00000015966	0.022	0.0535	ortholog_one2one
ENSG00000164120	ENSMMUG00000020408	0.0053	0.0393	ortholog_one2one
ENSG00000151466	ENSMMUG00000002146	0.0687	0.1732	ortholog_one2one
ENSG00000198099	ENSMMUG00000011059	0.0119	0.0817	ortholog_one2one
ENSG00000198948	ENSMMUG00000040113	0.0012	0.0784	ortholog_one2one
ENSG00000187758	ENSMMUG00000040764	0.0275	0.0721	ortholog_one2one
ENSG00000077684	ENSMMUG00000002145	0.0016	0.0531	ortholog_one2one
ENSG00000163738	ENSMMUG00000015554	0.0179	0.0801	ortholog_one2one
ENSG00000121895	ENSMMUG00000002419	0.0278	0.0408	ortholog_one2one
ENSG00000142731	ENSMMUG00000003320	0.0119	0.036	ortholog_one2one
ENSG00000169851	ENSMMUG00000011898	0.0121	0.093	ortholog_one2one
ENSG00000145391	ENSMMUG00000001841	0.1079	0.2074	ortholog_one2one
ENSG00000151729	ENSMMUG00000015472	0.0522	0.2063	ortholog_one2one
ENSG00000052802	ENSMMUG00000056040	0.0058	0.0423	ortholog_one2one
ENSG00000196782	ENSMMUG00000021998	0.0068	0.048	ortholog_one2one
ENSG00000085871	ENSMMUG00000021999	0.0037	0.0123	ortholog_one2one
ENSG00000109472	ENSMMUG00000023400	0.003	0.055	ortholog_one2one
ENSG00000182585	ENSMMUG00000002312	0.0096	0.0507	ortholog_one2one
ENSG00000170502	ENSMMUG00000019043	0.023	0.0889	ortholog_one2one
ENSG00000189099	ENSMMUG00000009680	0.044	0.0629	ortholog_one2one
ENSG00000145425	ENSMMUG00000002676	0.0018	0.0111	ortholog_one2one
ENSG00000153130	ENSMMUG00000053045	0.2574	0.5814	ortholog_one2one
ENSG00000109686	ENSMMUG00000006026	0.0125	0.041	ortholog_one2one
ENSG00000164113	ENSMMUG00000004572	0.0071	0.0536	ortholog_one2one
ENSG00000164323	ENSMMUG00000015473	0.02	0.093	ortholog_one2one
ENSG00000109771	ENSMMUG00000003519	0.0213	0.09	ortholog_one2one
ENSG00000121210	ENSMMUG00000009001	0.0321	0.078	ortholog_one2one
ENSG00000109762	ENSMMUG00000003518	0.0103	0.0387	ortholog_one2one
ENSG00000109576	ENSMMUG00000019473	0.0165	0.0405	ortholog_one2one
ENSG00000109471	ENSMMUG00000021093	0.0124	0.0322	ortholog_one2one
ENSG00000109790	ENSMMUG00000002755	0.0031	0.0492	ortholog_one2one
ENSG00000038295	ENSMMUG00000015799	0.0041	0.077	ortholog_one2one
ENSG00000164220	ENSMMUG00000022988	0.0078	0.0862	ortholog_one2one
ENSG00000198677	ENSMMUG00000001205	0.0122	0.0648	ortholog_one2one
ENSG00000178175	ENSMMUG00000003586	0.0094	0.1241	ortholog_one2one
ENSG00000146006	ENSMMUG00000058902	0	0	ortholog_one2one
ENSG00000044115	ENSMMUG00000017985	0.0026	0.0642	ortholog_one2one
ENSG00000169223	ENSMMUG00000016192	0.0023	0.0662	ortholog_one2one
ENSG00000083312	ENSMMUG00000020923	0	0	ortholog_one2one
ENSG00000164291	ENSMMUG00000001209	0.0206	0.082	ortholog_one2one
ENSG00000178015	ENSMMUG00000001211	0.0206	0.1356	ortholog_one2one
ENSG00000175449	ENSMMUG00000001212	0.0108	0.0394	ortholog_one2one
ENSG00000145757	ENSMMUG00000001213	0.0162	0.0302	ortholog_one2one
ENSG00000169220	ENSMMUG00000019807	0.0103	0.0873	ortholog_one2one
ENSG00000164251	ENSMMUG00000060389	0.0235	0.0637	ortholog_one2one
ENSG00000131183	ENSMMUG00000019814	0.0123	0.1198	ortholog_one2one
ENSG00000145708	ENSMMUG00000021354	0.0105	0.0647	ortholog_one2one
ENSG00000196570	ENSMMUG00000048792	0.0118	0.2209	ortholog_one2one
ENSG00000164292	ENSMMUG00000021165	0.0037	0.0425	ortholog_one2one
ENSG00000131188	ENSMMUG00000064063	0.0045	0.1182	ortholog_one2one
ENSG00000173221	ENSMMUG00000005312	0.0083	0.0429	ortholog_one2one
ENSG00000198055	ENSMMUG00000019817	0.003	0.1387	ortholog_one2one
ENSG00000131187	ENSMMUG00000019816	0.0266	0.0847	ortholog_one2one
ENSG00000015479	ENSMMUG00000016741	0.0014	0.0395	ortholog_one2many
ENSG00000164253	ENSMMUG00000021361	0.0372	0.0981	ortholog_one2one
ENSG00000132846	ENSMMUG00000021357	0.0322	0.2492	ortholog_one2one
ENSG00000280987	ENSMMUG00000016741	0.0014	0.0395	ortholog_one2many
ENSG00000113231	ENSMMUG00000021358	0.0021	0.0539	ortholog_one2many
ENSG00000120725	ENSMMUG00000001939	0.0163	0.0924	ortholog_one2one
ENSG00000284762	ENSMMUG00000021358	0.0006	0.0477	ortholog_one2many
ENSG00000164307	ENSMMUG00000002063	0.0217	0.0655	ortholog_one2one
ENSG00000113758	ENSMMUG00000022891	0.0027	0.0883	ortholog_one2one
ENSG00000153113	ENSMMUG00000002062	0.0783	0.1333	ortholog_one2one
ENSG00000119048	ENSMMUG00000016641	0	0	ortholog_one2one
ENSG00000237190	ENSMMUG00000058096	0.0037	0.0845	ortholog_one2one
ENSG00000175426	ENSMMUG00000005134	0.007	0.0458	ortholog_one2one
ENSG00000118985	ENSMMUG00000005314	0.007	0.0286	ortholog_one2one
ENSG00000043143	ENSMMUG00000000358	0.0044	0.0862	ortholog_one2one
ENSG00000155846	ENSMMUG00000004749	0.0187	0.0707	ortholog_one2one
ENSG00000152700	ENSMMUG00000004417	0.0511	0.1145	ortholog_one2one
ENSG00000113615	ENSMMUG00000004418	0.0118	0.0371	ortholog_one2one
ENSG00000132915	ENSMMUG00000004752	0.0056	0.0742	ortholog_one2one
ENSG00000155850	ENSMMUG00000029776	0.0172	0.0447	ortholog_one2one
ENSG00000113716	ENSMMUG00000011554	0.0094	0.0433	ortholog_one2one
ENSG00000164615	ENSMMUG00000056880	0.0048	0.07	ortholog_one2one
ENSG00000164296	ENSMMUG00000011553	0.016	0.0405	ortholog_one2one
ENSG00000145833	ENSMMUG00000052696	0.048	0.1045	ortholog_one2many
ENSG00000145833	ENSMMUG00000012463	0.0004	0.056	ortholog_one2many
ENSG00000181904	ENSMMUG00000004013	0	0	ortholog_one2one
ENSG00000113621	ENSMMUG00000063014	0.0597	0.1716	ortholog_one2one
ENSG00000182578	ENSMMUG00000011556	0.0719	0.2207	ortholog_one2one
ENSG00000152705	ENSMMUG00000005286	0.0445	0.0845	ortholog_one2one
ENSG00000132570	ENSMMUG00000058022	0.0193	0.0521	ortholog_one2one
ENSG00000069011	ENSMMUG00000052860	0.0073	0.1375	ortholog_one2one
ENSG00000113648	ENSMMUG00000014465	0	0	ortholog_one2one
ENSG00000155511	ENSMMUG00000009287	0.0016	0.0637	ortholog_one2one
ENSG00000249437	ENSMMUG00000020215	0.0425	0.0617	ortholog_one2one
ENSG00000164904	ENSMMUG00000016682	0.0072	0.0445	ortholog_one2one
ENSG00000171495	ENSMMUG00000004774	0.0198	0.0529	ortholog_one2one
ENSG00000145868	ENSMMUG00000016908	0.002	0.0238	ortholog_one2one
ENSG00000082516	ENSMMUG00000021228	0.0109	0.0662	ortholog_one2one
ENSG00000182230	ENSMMUG00000041279	0.5469	0.6755	ortholog_one2many
ENSG00000047188	ENSMMUG00000001376	0.0035	0.0477	ortholog_one2one
ENSG00000152409	ENSMMUG00000046325	0.0101	0.0631	ortholog_one2one
ENSG00000145569	ENSMMUG00000005665	0.0123	0.0594	ortholog_one2one
ENSG00000113369	ENSMMUG00000003569	0.0012	0.0306	ortholog_one2one
ENSG00000152413	ENSMMUG00000017057	0.0069	0.0381	ortholog_one2one
ENSG00000086200	ENSMMUG00000001233	0.0111	0.0656	ortholog_one2one
ENSG00000154124	ENSMMUG00000059554	0.0147	0.0543	ortholog_one2one
ENSG00000172058	ENSMMUG00000053770	0.1414	0.4118	ortholog_one2many
ENSG00000082515	ENSMMUG00000021229	0.0218	0.0613	ortholog_one2one
ENSG00000134363	ENSMMUG00000004860	0.0013	0.0355	ortholog_one2one
ENSG00000086189	ENSMMUG00000000400	0	0	ortholog_one2one
ENSG00000068796	ENSMMUG00000000399	0.0012	0.0469	ortholog_one2one
ENSG00000226650	ENSMMUG00000011463	0.026	0.0562	ortholog_one2one
ENSG00000164509	ENSMMUG00000017394	0.0369	0.0685	ortholog_one2one
ENSG00000164258	ENSMMUG00000004861	0.0159	0.0553	ortholog_one2one
ENSG00000170624	ENSMMUG00000004581	0.0068	0.0631	ortholog_one2one
ENSG00000154122	ENSMMUG00000021942	0	0	ortholog_one2one
ENSG00000164329	ENSMMUG00000020731	0.0037	0.02	ortholog_one2one
ENSG00000185305	ENSMMUG00000011995	0.0047	0.0274	ortholog_one2one
ENSG00000145850	ENSMMUG00000060867	0.0556	0.1131	ortholog_one2one
ENSG00000183580	ENSMMUG00000013364	0	0	ortholog_one2one
ENSG00000080709	ENSMMUG00000020502	0.0008	0.0356	ortholog_one2one
ENSG00000146066	ENSMMUG00000064051	0.0449	0.0781	ortholog_one2one
ENSG00000048162	ENSMMUG00000009317	0.3059	0.3408	ortholog_one2one
ENSG00000175414	ENSMMUG00000019715	0.007	0.2166	ortholog_one2one
ENSG00000164574	ENSMMUG00000010615	0.0015	0.103	ortholog_one2one
ENSG00000175416	ENSMMUG00000009058	0.0059	0.0498	ortholog_one2one
ENSG00000037749	ENSMMUG00000011989	0.0069	0.0272	ortholog_one2one
ENSG00000113249	ENSMMUG00000060369	0.7892	0.7282	ortholog_one2one
ENSG00000164309	ENSMMUG00000020733	0.0374	0.0577	ortholog_one2one
ENSG00000055147	ENSMMUG00000011988	0.0117	0.0544	ortholog_one2one
ENSG00000134352	ENSMMUG00000001893	0.0109	0.0598	ortholog_one2one
ENSG00000170613	ENSMMUG00000010994	0.0488	0.072	ortholog_one2one
ENSG00000135077	ENSMMUG00000048691	0.0593	0.0721	ortholog_one2one
ENSG00000164902	ENSMMUG00000016683	0.0092	0.0781	ortholog_one2one
ENSG00000113263	ENSMMUG00000010995	0.0044	0.0917	ortholog_one2one
ENSG00000172062	ENSMMUG00000052221	0.0341	0.1001	ortholog_one2many
ENSG00000155868	ENSMMUG00000010993	0	0	ortholog_one2one
ENSG00000164512	ENSMMUG00000009729	0.0128	0.0429	ortholog_one2one
ENSG00000152503	ENSMMUG00000011130	0.0148	0.076	ortholog_one2one
ENSG00000196900	ENSMMUG00000056480	0.032	0.0673	ortholog_one2one
ENSG00000205089	ENSMMUG00000010308	0.0343	0.0998	ortholog_one2one
ENSG00000164402	ENSMMUG00000010309	0	0	ortholog_one2one
ENSG00000164270	ENSMMUG00000016913	0.0161	0.0502	ortholog_one2one
ENSG00000183654	ENSMMUG00000007069	0.0138	0.0701	ortholog_one2one
ENSG00000177034	ENSMMUG00000021104	0.003	0.0423	ortholog_one2one
ENSG00000113368	ENSMMUG00000000823	0.0033	0.0537	ortholog_one2one
ENSG00000113296	ENSMMUG00000003143	0.0302	0.1167	ortholog_one2one
ENSG00000173545	ENSMMUG00000055492	0.011	0.0847	ortholog_one2one
ENSG00000145725	ENSMMUG00000007787	0.002	0.0423	ortholog_one2one
ENSG00000113194	ENSMMUG00000009059	0.001	0.0474	ortholog_one2one
ENSG00000169252	ENSMMUG00000002214	0.0094	0.0545	ortholog_one2one
ENSG00000164406	ENSMMUG00000015638	0.0062	0.0459	ortholog_one2one
ENSG00000145555	ENSMMUG00000012672	0.002	0.0773	ortholog_one2one
ENSG00000170085	ENSMMUG00000003919	0.0256	0.058	ortholog_one2one
ENSG00000169271	ENSMMUG00000018488	0.0215	0.0602	ortholog_one2one
ENSG00000154153	ENSMMUG00000001375	0.0038	0.0665	ortholog_one2one
ENSG00000189045	ENSMMUG00000061069	0.0259	0.0621	ortholog_one2one
ENSG00000152359	ENSMMUG00000006146	0.0143	0.0608	ortholog_one2one
ENSG00000178996	ENSMMUG00000023157	0.0362	0.3493	ortholog_one2one
ENSG00000164300	ENSMMUG00000023533	0.0181	0.0945	ortholog_one2one
ENSG00000164283	ENSMMUG00000020169	0.0215	0.0565	ortholog_one2one
ENSG00000113088	ENSMMUG00000020171	0.0316	0.0861	ortholog_one2one
ENSG00000146083	ENSMMUG00000013282	0.0063	0.114	ortholog_one2one
ENSG00000072364	ENSMMUG00000015640	0.0037	0.035	ortholog_one2one
ENSG00000145736	ENSMMUG00000006217	0.0702	0.1955	ortholog_one2many
ENSG00000172568	ENSMMUG00000011007	0.0086	0.0609	ortholog_one2many
ENSG00000285868	ENSMMUG00000011007	0.0086	0.0609	ortholog_one2many
ENSG00000172548	ENSMMUG00000021548	0.0416	0.1975	ortholog_one2one
ENSG00000169247	ENSMMUG00000019820	0.0129	0.0696	ortholog_one2one
ENSG00000055163	ENSMMUG00000010997	0	0	ortholog_one2one
ENSG00000181751	ENSMMUG00000004211	0	0	ortholog_one2one
ENSG00000113721	ENSMMUG00000011557	0.0081	0.136	ortholog_one2one
ENSG00000273217	ENSMMUG00000006165	0.0142	0.0546	ortholog_one2many
ENSG00000158987	ENSMMUG00000006165	0.0161	0.0682	ortholog_one2many
ENSG00000039537	ENSMMUG00000021034	0.0191	0.0513	ortholog_one2one
ENSG00000173926	ENSMMUG00000021547	0.0019	0.0398	ortholog_one2one
ENSG00000122203	ENSMMUG00000003921	0.0194	0.0694	ortholog_one2one
ENSG00000112874	ENSMMUG00000017250	0.0086	0.06	ortholog_one2one
ENSG00000113722	ENSMMUG00000050352	0.0152	0.1254	ortholog_one2one
ENSG00000135074	ENSMMUG00000021549	0.0137	0.0882	ortholog_one2one
ENSG00000011083	ENSMMUG00000011559	0.004	0.1036	ortholog_one2one
ENSG00000164241	ENSMMUG00000037806	0.4243	0.6175	ortholog_one2one
ENSG00000070808	ENSMMUG00000011563	0.0478	0.2018	ortholog_one2one
ENSG00000146013	ENSMMUG00000013272	0.0137	0.0634	ortholog_one2one
ENSG00000145794	ENSMMUG00000018827	0.0061	0.0723	ortholog_one2one
ENSG00000170584	ENSMMUG00000019552	0.0029	0.0543	ortholog_one2many
ENSG00000170584	ENSMMUG00000040145	0	0	ortholog_one2many
ENSG00000113328	ENSMMUG00000019550	0.0052	0.046	ortholog_one2one
ENSG00000175745	ENSMMUG00000006209	0	0	ortholog_one2one
ENSG00000074276	ENSMMUG00000013283	0.0477	0.138	ortholog_one2one
ENSG00000184349	ENSMMUG00000018398	0.0023	0.0131	ortholog_one2one
ENSG00000169258	ENSMMUG00000013284	0.0397	0.0868	ortholog_one2one
ENSG00000074317	ENSMMUG00000000137	0.223	0.3143	ortholog_one2one
ENSG00000120709	ENSMMUG00000005396	0.0062	0.0433	ortholog_one2one
ENSG00000145743	ENSMMUG00000013183	0.0069	0.0432	ortholog_one2one
ENSG00000225940	ENSMMUG00000041620	0.0489	0.1121	ortholog_one2one
ENSG00000158402	ENSMMUG00000009025	0.0212	0.0698	ortholog_one2one
ENSG00000072571	ENSMMUG00000019553	0.0177	0.0704	ortholog_one2one
ENSG00000083720	ENSMMUG00000011027	0.0231	0.0669	ortholog_one2one
ENSG00000183876	ENSMMUG00000011565	0.0047	0.093	ortholog_one2one
ENSG00000155329	ENSMMUG00000056688	0	0	ortholog_one2one
ENSG00000095015	ENSMMUG00000012387	0.0108	0.0491	ortholog_one2one
ENSG00000157510	ENSMMUG00000021660	0.0182	0.0913	ortholog_one2one
ENSG00000170606	ENSMMUG00000009396	0.0022	0.0471	ortholog_one2one
ENSG00000173210	ENSMMUG00000021657	0.0032	0.0509	ortholog_one2one
ENSG00000048140	ENSMMUG00000000144	0.0081	0.0686	ortholog_one2one
ENSG00000155542	ENSMMUG00000030085	0.0062	0.048	ortholog_one2one
ENSG00000155545	ENSMMUG00000012389	0.007	0.0445	ortholog_one2one
ENSG00000145734	ENSMMUG00000009057	0.0372	0.0556	ortholog_one2one
ENSG00000053108	ENSMMUG00000003062	0.0478	0.1571	ortholog_one2one
ENSG00000151422	ENSMMUG00000013582	0.005	0.0395	ortholog_one2one
ENSG00000152380	ENSMMUG00000019459	0.0149	0.0414	ortholog_one2one
ENSG00000039319	ENSMMUG00000023177	0.0256	0.0697	ortholog_one2one
ENSG00000164398	ENSMMUG00000016909	0.0248	0.0956	ortholog_one2many
ENSG00000198961	ENSMMUG00000012353	0.0144	0.0563	ortholog_one2one
ENSG00000198944	ENSMMUG00000039781	0.0208	0.1405	ortholog_one2one
ENSG00000113763	ENSMMUG00000002649	0.004	0.1544	ortholog_one2one
ENSG00000160883	ENSMMUG00000002653	0.0185	0.0929	ortholog_one2one
ENSG00000113583	ENSMMUG00000042266	0.0187	0.0343	ortholog_one2one
ENSG00000113391	ENSMMUG00000001722	0.0501	0.1522	ortholog_one2one
ENSG00000164403	ENSMMUG00000010312	0.0354	0.1023	ortholog_one2one
ENSG00000164404	ENSMMUG00000060221	0.0259	0.0617	ortholog_one2one
ENSG00000164405	ENSMMUG00000051941	0.0799	0.0706	ortholog_one2one
ENSG00000038274	ENSMMUG00000013980	0.0289	0.1139	ortholog_one2one
ENSG00000112893	ENSMMUG00000003316	0.0097	0.0461	ortholog_one2one
ENSG00000151876	ENSMMUG00000042412	0.0062	0.044	ortholog_one2one
ENSG00000120733	ENSMMUG00000000455	0.0025	0.039	ortholog_one2one
ENSG00000213585	ENSMMUG00000043867	0.0396	0.0651	ortholog_one2many
ENSG00000213585	ENSMMUG00000016235	0.0037	0.0428	ortholog_one2many
ENSG00000087206	ENSMMUG00000022838	0.0284	0.0571	ortholog_one2one
ENSG00000164284	ENSMMUG00000059111	0.0203	0.0386	ortholog_one2one
ENSG00000112964	ENSMMUG00000001336	0.0329	0.041	ortholog_one2one
ENSG00000019582	ENSMMUG00000009113	0.0242	0.0922	ortholog_one2one
ENSG00000175471	ENSMMUG00000001397	0.0091	0.041	ortholog_one2one
ENSG00000132563	ENSMMUG00000000456	0.0275	0.1576	ortholog_one2one
ENSG00000164209	ENSMMUG00000064835	0.0058	0.0395	ortholog_one2one
ENSG00000070814	ENSMMUG00000009111	0.0424	0.0751	ortholog_one2one
ENSG00000186952	ENSMMUG00000004275	0.0237	0.047	ortholog_one2one
ENSG00000145882	ENSMMUG00000021663	0.0027	0.1051	ortholog_one2one
ENSG00000133302	ENSMMUG00000001392	0.0111	0.0321	ortholog_one2one
ENSG00000120738	ENSMMUG00000055069	0.0082	0.1096	ortholog_one2one
ENSG00000127743	ENSMMUG00000021666	0.0116	0.1759	ortholog_one2one
ENSG00000131844	ENSMMUG00000015175	0.0202	0.0584	ortholog_one2one
ENSG00000120705	ENSMMUG00000005871	0	0	ortholog_one2one
ENSG00000164326	ENSMMUG00000015177	0.1656	0.461	ortholog_one2one
ENSG00000131711	ENSMMUG00000017904	0.0086	0.0558	ortholog_one2one
ENSG00000081059	ENSMMUG00000022788	0.0422	0.1627	ortholog_one2one
ENSG00000198865	ENSMMUG00000030145	0.0136	0.1191	ortholog_one2one
ENSG00000250722	ENSMMUG00000030144	0.4525	0.7862	ortholog_one2one
ENSG00000113575	ENSMMUG00000013047	0.0504	0.2041	ortholog_one2one
ENSG00000113558	ENSMMUG00000047378	0.005	0.0373	ortholog_one2one
ENSG00000113013	ENSMMUG00000005875	0.0014	0.0557	ortholog_one2one
ENSG00000062194	ENSMMUG00000014647	0.0027	0.0679	ortholog_one2one
ENSG00000160867	ENSMMUG00000011033	0.0106	0.1184	ortholog_one2one
ENSG00000134987	ENSMMUG00000004670	0.0065	0.0447	ortholog_one2one
ENSG00000169067	ENSMMUG00000001353	0.0059	0.1002	ortholog_one2one
ENSG00000122012	ENSMMUG00000019887	0.0045	0.0593	ortholog_one2one
ENSG00000171992	ENSMMUG00000005414	0.0222	0.0838	ortholog_one2one
ENSG00000164591	ENSMMUG00000020679	0.0137	0.0633	ortholog_one2one
ENSG00000086589	ENSMMUG00000020683	0	0	ortholog_one2one
ENSG00000049883	ENSMMUG00000017908	0.0392	0.0655	ortholog_one2one
ENSG00000165671	ENSMMUG00000009041	0.0094	0.0337	ortholog_one2one
ENSG00000145632	ENSMMUG00000005177	0.0013	0.0515	ortholog_one2one
ENSG00000113048	ENSMMUG00000017905	0.0308	0.0444	ortholog_one2one
ENSG00000113712	ENSMMUG00000001758	0	0	ortholog_one2one
ENSG00000132912	ENSMMUG00000019764	0.003	0.0579	ortholog_one2one
ENSG00000213347	ENSMMUG00000009047	0.0059	0.1619	ortholog_one2one
ENSG00000169228	ENSMMUG00000009045	0	0	ortholog_one2one
ENSG00000183111	ENSMMUG00000017714	0.0211	0.0732	ortholog_one2one
ENSG00000169230	ENSMMUG00000009046	0.0021	0.101	ortholog_one2one
ENSG00000175857	ENSMMUG00000054535	0.0411	0.0226	ortholog_one2one
ENSG00000184845	ENSMMUG00000005147	0.001	0.0847	ortholog_one2one
ENSG00000067248	ENSMMUG00000010376	0.0087	0.0567	ortholog_one2one
ENSG00000183474	ENSMMUG00000006217	0.0714	0.1911	ortholog_one2many
ENSG00000152669	ENSMMUG00000010372			ortholog_one2one
ENSG00000234602	ENSMMUG00000030102	0.0209	0.1347	ortholog_one2one
ENSG00000145675	ENSMMUG00000011532	0.0047	0.0423	ortholog_one2one
ENSG00000113569	ENSMMUG00000000704	0.0036	0.0588	ortholog_one2one
ENSG00000145912	ENSMMUG00000018757	0	0	ortholog_one2one
ENSG00000142319	ENSMMUG00000005198	0.1174	0.4993	ortholog_one2one
ENSG00000145604	ENSMMUG00000015225	0.0081	0.0484	ortholog_one2one
ENSG00000189127	ENSMMUG00000019460	0.0135	0.0467	ortholog_one2one
ENSG00000169045	ENSMMUG00000010843	0.0245	0.0923	ortholog_one2one
ENSG00000255833	ENSMMUG00000053558	0.0395	0.0836	ortholog_one2one
ENSG00000228716	ENSMMUG00000004229	0.0123	0.0582	ortholog_one2many
ENSG00000228716	ENSMMUG00000018283	0.0103	0.045	ortholog_one2many
ENSG00000113318	ENSMMUG00000018284	0.0246	0.0541	ortholog_one2one
ENSG00000113361	ENSMMUG00000000712	0.0018	0.0477	ortholog_one2one
ENSG00000276547	ENSMMUG00000021963	0.0124	0.081	ortholog_one2one
ENSG00000253767	ENSMMUG00000052308	0.0978	0.1766	ortholog_one2one
ENSG00000181965	ENSMMUG00000004770	0.0161	0.1042	ortholog_one2one
ENSG00000145832	ENSMMUG00000001951	0.1093	0.2634	ortholog_one2one
ENSG00000153395	ENSMMUG00000005199	0.1543	0.3476	ortholog_one2one
ENSG00000145824	ENSMMUG00000004771	0.0256	0.1707	ortholog_one2one
ENSG00000145545	ENSMMUG00000013186	0.0339	0.058	ortholog_one2one
ENSG00000157107	ENSMMUG00000015422	0.033	0.1028	ortholog_one2one
ENSG00000145934	ENSMMUG00000009116	0.0025	0.077	ortholog_one2one
ENSG00000146094	ENSMMUG00000016914	0.0656	0.1667	ortholog_one2one
ENSG00000196923	ENSMMUG00000003146	0.0038	0.1568	ortholog_one2one
ENSG00000244234	ENSMMUG00000008440	0.0409	0.0871	ortholog_one2one
ENSG00000038427	ENSMMUG00000011513			ortholog_one2one
ENSG00000113407	ENSMMUG00000016224	0.0041	0.0702	ortholog_one2one
ENSG00000112941	ENSMMUG00000013189	0.0017	0.0498	ortholog_one2one
ENSG00000120727	ENSMMUG00000060205	0	0	ortholog_one2one
ENSG00000170482	ENSMMUG00000001002	0.0115	0.0734	ortholog_one2one
ENSG00000157111	ENSMMUG00000015433	0.0318	0.0508	ortholog_one2one
ENSG00000164325	ENSMMUG00000021099	0.0224	0.0855	ortholog_one2one
ENSG00000164221	ENSMMUG00000005023	0.009	0.0504	ortholog_one2one
ENSG00000082068	ENSMMUG00000006107	0.0057	0.0331	ortholog_one2one
ENSG00000175309	ENSMMUG00000003997	0.0155	0.0791	ortholog_one2one
ENSG00000145780	ENSMMUG00000053101	0	0	ortholog_one2one
ENSG00000174136	ENSMMUG00000014086	0.0182	0.0606	ortholog_one2one
ENSG00000197451	ENSMMUG00000003996	0.0042	0.0272	ortholog_one2one
ENSG00000152620	ENSMMUG00000015226	0.0031	0.05	ortholog_one2one
ENSG00000145681	ENSMMUG00000061282	0.0083	0.0598	ortholog_one2one
ENSG00000177721	ENSMMUG00000050328	0.0678	0.0841	ortholog_one2many
ENSG00000177721	ENSMMUG00000064695	0.0708	0.0838	ortholog_one2many
ENSG00000177721	ENSMMUG00000063115	0.0736	0.0835	ortholog_one2many
ENSG00000168621	ENSMMUG00000018963	0.1328	0.2852	ortholog_one2one
ENSG00000172262	ENSMMUG00000014251	0.0049	0.0579	ortholog_one2one
ENSG00000251201	ENSMMUG00000015114	0.0072	0.0491	ortholog_one2one
ENSG00000153404	ENSMMUG00000064521	0.0579	0.1509	ortholog_one2one
ENSG00000145839	ENSMMUG00000001950	0.0676	0.093	ortholog_one2one
ENSG00000168269	ENSMMUG00000014124	0.021	0.1211	ortholog_one2one
ENSG00000145826	ENSMMUG00000001947	0.0101	0.0438	ortholog_one2one
ENSG00000164176	ENSMMUG00000007661	0.0588	0.1692	ortholog_one2one
