Table S7. Ohnolog pairs identified using different outgroups,,,,,,,,,,,
Ohnolog1,chr_ohno1,Position1,Ohnolog2,chr_ohno2,Position2,C_int,C_sav,Amphi,Sea_u,Fly,Worm
ENSG00000118922,13,73606067,ENSG00000102349,X,56275632,Ohno,Ohno,Ohno,Ohno,Ohno,None
ENSG00000136158,13,79813087,ENSG00000168939,X,154650645,None,None,None,None,Ohno,None
ENSG00000178235,13,83354529,ENSG00000185985,X,144707381,Ohno,None,Ohno,None,None,None
ENSG00000178235,13,83354529,ENSG00000179542,X,142551262,Ohno,None,None,None,None,None
ENSG00000184564,13,85271484,ENSG00000185985,X,144707381,None,None,Ohno,None,Ohno,None
ENSG00000184564,13,85271484,ENSG00000179542,X,142551262,None,None,None,None,Ohno,None
ENSG00000165300,13,87122871,ENSG00000179542,X,142551262,Ohno,None,None,None,Ohno,None
ENSG00000165300,13,87122871,ENSG00000185985,X,144707381,Ohno,None,None,None,Ohno,None
ENSG00000179399,13,90848919,ENSG00000076716,X,132376871,None,None,None,None,None,Ohno
ENSG00000179399,13,90848919,ENSG00000147257,X,132947332,None,None,Ohno,Ohno,Ohno,Ohno
ENSG00000183098,13,92677711,ENSG00000147257,X,132947332,None,None,None,None,None,Ohno
ENSG00000183098,13,92677711,ENSG00000076716,X,132376871,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000185352,13,95541094,ENSG00000171004,X,131923093,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000139793,13,96671689,ENSG00000076770,X,131451677,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000125249,13,96884475,ENSG00000123728,X,131181142,Ohno,None,Ohno,Ohno,None,None
ENSG00000152767,13,97593435,ENSG00000165694,X,131089731,None,None,None,None,Ohno,Ohno
ENSG00000102572,13,98027397,ENSG00000134602,X,130984926,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000088387,13,98536661,ENSG00000147251,X,117513900,Ohno,Ohno,Ohno,Ohno,Ohno,None
ENSG00000139800,13,99422179,ENSG00000156925,X,136476012,Ohno,Ohno,None,None,Ohno,Ohno
ENSG00000043355,13,99432052,ENSG00000156925,X,136476012,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000102466,13,101852029,ENSG00000129682,X,137894912,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000102466,13,101852029,ENSG00000196468,X,76596299,None,None,None,Ohno,Ohno,Ohno
ENSG00000125255,13,102517197,ENSG00000126903,X,153372196,None,None,None,None,Ohno,None
ENSG00000125266,13,105985338,ENSG00000090776,X,67965556,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000204442,13,107317084,ENSG00000130054,X,68641803,Ohno,Ohno,None,None,None,None
ENSG00000187498,13,109757497,ENSG00000197565,X,107569360,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000134871,13,109757615,ENSG00000188153,X,107569810,None,Ohno,None,None,Ohno,Ohno
ENSG00000134871,13,109757615,ENSG00000197565,X,107569360,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000102606,13,110565783,ENSG00000129675,X,135691169,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000182968,13,111769914,ENSG00000134595,X,139415334,Ohno,None,Ohno,Ohno,Ohno,Ohno
ENSG00000068650,13,112392644,ENSG00000101974,X,138842895,None,None,Ohno,Ohno,None,Ohno
ENSG00000126217,13,112596693,ENSG00000101977,X,138601950,None,Ohno,Ohno,None,Ohno,Ohno
ENSG00000126218,13,112825114,ENSG00000101981,X,138440561,None,None,None,Ohno,None,None
ENSG00000139842,13,112911151,ENSG00000158290,X,119593677,None,None,Ohno,None,None,None
ENSG00000185896,13,112999470,ENSG00000005893,X,119487189,None,None,None,Ohno,None,None
ENSG00000198176,13,113287057,ENSG00000183434,X,132180042,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000186009,13,113360502,ENSG00000101892,X,119379995,Ohno,Ohno,Ohno,Ohno,None,Ohno
ENSG00000184497,13,113651873,ENSG00000125355,X,119329419,None,None,Ohno,None,None,None
ENSG00000169062,13,114065180,ENSG00000125351,X,118870996,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000165795,14,20563775,ENSG00000103034,16,57055118,None,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000179636,14,20568249,ENSG00000159713,16,65984922,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000165801,14,20608367,ENSG00000196155,16,65868914,None,None,None,Ohno,Ohno,None
ENSG00000092200,14,20825976,ENSG00000103494,16,52295272,Ohno,None,None,None,None,None
ENSG00000100888,14,20969237,ENSG00000177200,16,51646446,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000092203,14,21014754,ENSG00000103460,16,51138307,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000165821,14,21075177,ENSG00000103449,16,49742684,None,Ohno,None,None,Ohno,Ohno
ENSG00000155465,14,22358840,ENSG00000103064,16,66855924,Ohno,Ohno,Ohno,None,None,Ohno
ENSG00000155465,14,22358840,ENSG00000103257,16,86460615,None,None,None,None,None,Ohno
ENSG00000157227,14,22375633,ENSG00000102996,16,56616783,None,Ohno,Ohno,Ohno,Ohno,None
ENSG00000139890,14,22422272,ENSG00000166592,16,65516931,None,None,None,Ohno,None,None
ENSG00000139880,14,22596570,ENSG00000039068,16,67328696,Ohno,None,None,None,Ohno,None
ENSG00000139880,14,22596570,ENSG00000062038,16,67236240,None,None,None,Ohno,None,None
ENSG00000139880,14,22596570,ENSG00000150394,16,60628240,Ohno,Ohno,Ohno,Ohno,None,None
ENSG00000139880,14,22596570,ENSG00000179776,16,64958064,Ohno,Ohno,Ohno,Ohno,Ohno,None
ENSG00000139880,14,22596570,ENSG00000129910,16,87765664,None,None,None,Ohno,None,None
ENSG00000139880,14,22596570,ENSG00000140937,16,63713440,Ohno,Ohno,Ohno,Ohno,None,None
ENSG00000092068,14,22722689,ENSG00000103257,16,86460615,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000092068,14,22722689,ENSG00000103064,16,66855924,None,None,None,Ohno,Ohno,Ohno
ENSG00000100836,14,22859337,ENSG00000205022,16,87460569,None,None,None,None,None,Ohno
ENSG00000213983,14,23107119,ENSG00000166747,16,70400477,Ohno,Ohno,None,None,Ohno,Ohno
ENSG00000092051,14,23117849,ENSG00000154118,16,86194000,Ohno,None,None,None,Ohno,None
ENSG00000186648,14,23591046,ENSG00000159753,16,66236531,None,Ohno,Ohno,Ohno,None,Ohno
ENSG00000100884,14,23609961,ENSG00000140848,16,55684011,None,Ohno,None,None,None,Ohno
ENSG00000100884,14,23609961,ENSG00000178773,16,88169677,Ohno,None,None,Ohno,None,Ohno
ENSG00000129535,14,23654063,ENSG00000178573,16,78192112,None,None,None,Ohno,Ohno,Ohno
ENSG00000100908,14,23680637,ENSG00000131148,16,84390601,None,None,None,Ohno,Ohno,None
ENSG00000213928,14,23690267,ENSG00000140968,16,84490275,Ohno,Ohno,None,Ohno,None,None
ENSG00000129467,14,23874117,ENSG00000121281,16,48857979,Ohno,Ohno,Ohno,Ohno,Ohno,None
ENSG00000100968,14,23907094,ENSG00000072736,16,66676876,None,None,Ohno,Ohno,Ohno,None
ENSG00000139899,14,23968571,ENSG00000102924,16,47873193,Ohno,Ohno,None,None,None,None
ENSG00000072042,14,67232213,ENSG00000167536,17,24254089,None,None,None,None,None,Ohno
ENSG00000139988,14,67258943,ENSG00000167536,17,24254089,None,None,None,None,None,Ohno
ENSG00000119638,14,74663483,ENSG00000160602,17,24079959,None,None,None,None,None,Ohno
ENSG00000165821,14,21075177,ENSG00000151514,18,74841263,None,Ohno,None,None,Ohno,None
ENSG00000139880,14,22596570,ENSG00000081138,18,61568468,Ohno,Ohno,Ohno,Ohno,None,None
ENSG00000139880,14,22596570,ENSG00000101542,18,57308755,Ohno,Ohno,Ohno,Ohno,None,None
ENSG00000139880,14,22596570,ENSG00000071991,18,62422196,Ohno,Ohno,Ohno,Ohno,None,None
ENSG00000129473,14,22845852,ENSG00000171791,18,59138341,None,None,Ohno,None,None,None
ENSG00000100968,14,23907094,ENSG00000131196,18,75256760,None,None,Ohno,Ohno,Ohno,None
ENSG00000139899,14,23968571,ENSG00000141668,18,68362542,Ohno,Ohno,None,None,None,None
ENSG00000197249,14,93926782,ENSG00000057149,18,59462482,None,None,None,None,Ohno,None
ENSG00000197249,14,93926782,ENSG00000166396,18,59571257,None,None,None,None,Ohno,None
ENSG00000186910,14,93988875,ENSG00000197632,18,59689906,None,None,None,None,Ohno,None
ENSG00000155465,14,22358840,ENSG00000130876,19,38408596,None,None,None,None,None,Ohno
ENSG00000197324,14,22410800,ENSG00000130881,19,38377330,None,None,None,Ohno,None,None
ENSG00000129474,14,22521691,ENSG00000142279,19,39664720,None,Ohno,None,None,None,Ohno
ENSG00000092067,14,22658665,ENSG00000184771,19,38485460,None,Ohno,Ohno,None,None,None
ENSG00000092068,14,22722689,ENSG00000130876,19,38408596,None,None,Ohno,Ohno,None,Ohno
ENSG00000139910,14,26136800,ENSG00000104967,19,51168497,Ohno,Ohno,Ohno,None,Ohno,Ohno
ENSG00000184304,14,29466699,ENSG00000105287,19,51912224,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000196792,14,30565336,ENSG00000090372,19,51941560,None,Ohno,None,None,Ohno,Ohno
ENSG00000100852,14,31616246,ENSG00000160007,19,52113773,None,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000151322,14,32478200,ENSG00000130751,19,52214941,Ohno,Ohno,Ohno,None,Ohno,Ohno
ENSG00000129521,14,33490035,ENSG00000171570,19,45996959,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000100906,14,34943703,ENSG00000167604,19,41085025,None,None,None,None,None,Ohno
ENSG00000100906,14,34943703,ENSG00000069399,19,49943644,None,None,Ohno,None,None,None
ENSG00000182400,14,38709385,ENSG00000007255,19,50373325,None,Ohno,Ohno,None,Ohno,Ohno
ENSG00000165379,14,41146523,ENSG00000128011,19,44497816,Ohno,None,None,Ohno,None,None
ENSG00000165379,14,41146523,ENSG00000126243,19,41119590,None,Ohno,None,Ohno,None,None
ENSG00000012983,14,50069126,ENSG00000104814,19,43800483,None,None,None,Ohno,None,Ohno
ENSG00000186469,14,51396800,ENSG00000167414,19,51829782,None,None,Ohno,None,None,None
ENSG00000168229,14,51804181,ENSG00000160013,19,51820194,Ohno,None,Ohno,None,None,None
ENSG00000125384,14,51850863,ENSG00000160013,19,51820194,Ohno,None,Ohno,None,None,None
ENSG00000197045,14,54025494,ENSG00000130755,19,44518486,None,Ohno,Ohno,None,Ohno,Ohno
ENSG00000020577,14,54104387,ENSG00000179134,19,44524948,Ohno,Ohno,Ohno,None,Ohno,Ohno
ENSG00000131981,14,54665574,ENSG00000205076,19,43955989,None,None,None,None,Ohno,None
ENSG00000131981,14,54665574,ENSG00000178934,19,43971694,None,None,None,None,Ohno,None
ENSG00000165588,14,56346940,ENSG00000105392,19,53016911,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000100644,14,61231992,ENSG00000124440,19,51492143,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000126822,14,64240946,ENSG00000090924,19,44595065,None,None,None,None,Ohno,Ohno
ENSG00000072110,14,68515763,ENSG00000130402,19,43830167,None,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000100678,14,69725540,ENSG00000118160,19,52666934,None,None,None,None,None,Ohno
ENSG00000133985,14,70178257,ENSG00000174521,19,45416146,None,None,Ohno,Ohno,None,None
ENSG00000006432,14,70345641,ENSG00000130758,19,45389491,Ohno,Ohno,Ohno,Ohno,Ohno,None
ENSG00000197555,14,71065795,ENSG00000105738,19,43089708,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000133961,14,72892230,ENSG00000105245,19,45888396,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000119681,14,74148787,ENSG00000090006,19,45790911,Ohno,Ohno,Ohno,None,Ohno,None
ENSG00000170345,14,74815284,ENSG00000125740,19,50663093,None,Ohno,Ohno,None,None,None
ENSG00000119699,14,75517242,ENSG00000105329,19,46551656,Ohno,Ohno,None,Ohno,None,None
ENSG00000119669,14,76563888,ENSG00000170604,19,51080872,None,None,None,None,Ohno,Ohno
ENSG00000100433,14,87863004,ENSG00000099337,19,43502322,Ohno,None,None,None,None,None
ENSG00000165521,14,88328910,ENSG00000125746,19,50834509,None,None,None,None,None,Ohno
ENSG00000198668,14,89933126,ENSG00000160014,19,51796352,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000066629,14,99329498,ENSG00000125746,19,50834509,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000196405,14,99507904,ENSG00000125753,19,50702528,None,None,Ohno,Ohno,None,Ohno
ENSG00000140153,14,101675965,ENSG00000185800,19,50987900,None,Ohno,None,Ohno,Ohno,Ohno
ENSG00000185215,14,102662417,ENSG00000130201,19,50429309,None,None,None,Ohno,Ohno,None
ENSG00000075413,14,102921524,ENSG00000007047,19,50446390,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000166165,14,103058923,ENSG00000104879,19,50517974,None,None,Ohno,None,Ohno,Ohno
ENSG00000088808,14,103383680,ENSG00000104881,19,50600136,None,None,None,Ohno,None,Ohno
ENSG00000142208,14,104333125,ENSG00000105221,19,45483105,None,None,None,Ohno,Ohno,Ohno
ENSG00000166428,14,104462232,ENSG00000105223,19,45546425,None,None,None,Ohno,Ohno,Ohno
ENSG00000165795,14,20563775,ENSG00000101079,20,34807895,None,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000092199,14,20807478,ENSG00000125970,20,32045146,None,None,None,Ohno,Ohno,None
ENSG00000100888,14,20969237,ENSG00000124177,20,39680547,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000092203,14,21014754,ENSG00000124191,20,41976906,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000165821,14,21075177,ENSG00000101115,20,49852421,None,Ohno,None,None,Ohno,Ohno
ENSG00000157227,14,22375633,ENSG00000125966,20,33278095,None,Ohno,Ohno,Ohno,Ohno,None
ENSG00000139890,14,22422272,ENSG00000088320,20,29526766,None,None,None,Ohno,None,None
ENSG00000100461,14,22458236,ENSG00000131051,20,33793648,Ohno,Ohno,None,Ohno,None,Ohno
ENSG00000139880,14,22596570,ENSG00000179242,20,59260965,Ohno,None,None,Ohno,Ohno,None
ENSG00000139880,14,22596570,ENSG00000149654,20,44313741,Ohno,Ohno,Ohno,Ohno,None,None
ENSG00000092067,14,22658665,ENSG00000172216,20,48240783,None,Ohno,Ohno,None,None,None
ENSG00000100829,14,22841897,ENSG00000132825,20,57948747,None,Ohno,Ohno,None,None,None
ENSG00000129473,14,22845852,ENSG00000171552,20,29774324,None,None,Ohno,None,None,None
ENSG00000197616,14,22946665,ENSG00000078814,20,33026867,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000092054,14,22974710,ENSG00000078814,20,33026867,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000092051,14,23117849,ENSG00000149596,20,42249632,Ohno,None,None,None,Ohno,None
ENSG00000100889,14,23633323,ENSG00000124253,20,55569543,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000129535,14,23654063,ENSG00000204103,20,38751294,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000139914,14,23670515,ENSG00000197296,20,42373303,None,None,None,None,Ohno,None
ENSG00000100931,14,23753025,ENSG00000101421,20,31862780,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000092295,14,23802256,ENSG00000125780,20,2224649,None,None,None,None,Ohno,None
ENSG00000100968,14,23907094,ENSG00000101096,20,49592665,None,None,Ohno,Ohno,Ohno,None
ENSG00000139899,14,23968571,ENSG00000054803,20,54013937,Ohno,Ohno,None,None,None,None
ENSG00000129515,14,34169140,ENSG00000089006,20,17897490,Ohno,Ohno,Ohno,None,Ohno,Ohno
ENSG00000165410,14,34253657,ENSG00000125868,20,17498599,None,Ohno,Ohno,None,Ohno,None
ENSG00000168348,14,35073124,ENSG00000173404,20,20296765,Ohno,None,Ohno,Ohno,Ohno,Ohno
ENSG00000174373,14,35348183,ENSG00000188559,20,20641271,Ohno,None,Ohno,None,Ohno,Ohno
ENSG00000136352,14,36059167,ENSG00000125816,20,21326047,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000136327,14,36121537,ENSG00000125820,20,21442664,Ohno,Ohno,None,None,None,Ohno
ENSG00000198807,14,36196533,ENSG00000125813,20,21634297,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000129514,14,37134240,ENSG00000125798,20,22514102,None,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000139874,14,37746955,ENSG00000132671,20,22964057,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000139874,14,37746955,ENSG00000125522,20,62208968,None,Ohno,None,None,None,None
ENSG00000139874,14,37746955,ENSG00000125510,20,62181932,Ohno,Ohno,None,None,None,None
ENSG00000100934,14,38642188,ENSG00000101310,20,18436188,None,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000100503,14,50367597,ENSG00000101004,20,25514153,Ohno,None,Ohno,Ohno,Ohno,None
ENSG00000131969,14,50402270,ENSG00000100997,20,25319477,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000100504,14,50480984,ENSG00000100994,20,25176706,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000139921,14,50776740,ENSG00000125827,20,7948476,None,Ohno,None,Ohno,Ohno,None
ENSG00000073712,14,52487460,ENSG00000101311,20,6052191,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000125378,14,53493279,ENSG00000125845,20,6696745,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000125378,14,53493279,ENSG00000125965,20,33505982,None,None,None,None,None,Ohno
ENSG00000126777,14,55116678,ENSG00000125844,20,17610928,None,Ohno,None,None,None,None
ENSG00000139985,14,69993970,ENSG00000149451,20,3610893,Ohno,Ohno,None,None,None,Ohno
ENSG00000134007,14,70071485,ENSG00000149451,20,3610893,Ohno,Ohno,Ohno,None,None,Ohno
ENSG00000187097,14,73552387,ENSG00000197586,20,25124329,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000119614,14,73775928,ENSG00000100987,20,25010996,None,None,None,None,Ohno,Ohno
ENSG00000100593,14,77034946,ENSG00000101230,20,13150418,None,None,Ohno,Ohno,None,None
ENSG00000100596,14,77152863,ENSG00000172296,20,12937627,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000071537,14,81069886,ENSG00000101251,20,13919262,Ohno,None,None,Ohno,Ohno,Ohno
ENSG00000185070,14,85066241,ENSG00000125848,20,14266270,None,Ohno,None,None,None,None
ENSG00000140090,14,91858674,ENSG00000185052,20,19141487,Ohno,Ohno,Ohno,Ohno,None,Ohno
ENSG00000100599,14,92049878,ENSG00000132669,20,19815314,Ohno,None,Ohno,None,Ohno,Ohno
ENSG00000184916,14,104706206,ENSG00000101384,20,10602636,Ohno,Ohno,Ohno,Ohno,Ohno,None
ENSG00000184887,14,104786053,ENSG00000132640,20,11819465,Ohno,Ohno,Ohno,Ohno,Ohno,None
ENSG00000140093,14,93829361,ENSG00000099937,22,19458383,None,None,None,None,None,Ohno
ENSG00000170054,14,94012423,ENSG00000099937,22,19458383,None,None,None,None,None,Ohno
ENSG00000165953,14,94053934,ENSG00000099937,22,19458383,None,None,None,None,None,Ohno
ENSG00000188488,14,94117564,ENSG00000099937,22,19458383,None,None,None,None,None,Ohno
ENSG00000196136,14,94148387,ENSG00000099937,22,19458383,None,None,None,None,None,Ohno
ENSG00000133937,14,94306252,ENSG00000063515,22,17517796,None,None,None,None,None,Ohno
ENSG00000138623,15,72513329,ENSG00000185033,15,88529156,Ohno,None,None,None,None,None
ENSG00000136425,15,76210933,ENSG00000185043,15,88578160,Ohno,None,None,None,None,None
ENSG00000137809,15,66511550,ENSG00000005844,16,30391572,Ohno,Ohno,None,None,None,None
ENSG00000137809,15,66511550,ENSG00000169896,16,31176008,Ohno,Ohno,None,None,None,None
ENSG00000137809,15,66511550,ENSG00000140678,16,31274010,Ohno,Ohno,None,None,None,None
ENSG00000137809,15,66511550,ENSG00000156886,16,31312134,Ohno,Ohno,None,None,None,None
ENSG00000103647,15,66658362,ENSG00000102879,16,30102415,Ohno,Ohno,None,None,None,None
ENSG00000104043,15,48198711,ENSG00000081923,18,53550037,Ohno,Ohno,Ohno,None,Ohno,Ohno
ENSG00000069956,15,50098727,ENSG00000141639,18,46340482,Ohno,Ohno,Ohno,Ohno,None,None
ENSG00000128833,15,50375233,ENSG00000167306,18,45975382,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000197535,15,50608539,ENSG00000167306,18,45975382,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000169856,15,50869501,ENSG00000119547,18,53253915,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000069974,15,53369293,ENSG00000041353,18,50646706,Ohno,Ohno,None,None,Ohno,Ohno
ENSG00000069869,15,54073345,ENSG00000049759,18,53862778,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000140262,15,54998125,ENSG00000196628,18,51454183,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000166035,15,56490060,ENSG00000101670,18,45342425,Ohno,None,Ohno,None,None,None
ENSG00000157450,15,57067157,ENSG00000141622,18,42168185,None,None,None,Ohno,Ohno,Ohno
ENSG00000137834,15,64781688,ENSG00000101665,18,44731079,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000166949,15,65145249,ENSG00000175387,18,43711510,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000033800,15,66133622,ENSG00000078043,18,42751464,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000140488,15,70399579,ENSG00000101489,18,33399941,None,None,Ohno,Ohno,None,None
ENSG00000067141,15,71131928,ENSG00000187323,18,48121156,Ohno,None,Ohno,None,Ohno,Ohno
ENSG00000140506,15,72892237,ENSG00000074695,18,55177463,Ohno,Ohno,None,None,None,None
ENSG00000140368,15,75074609,ENSG00000152229,18,41906224,Ohno,Ohno,Ohno,Ohno,None,Ohno
ENSG00000172345,15,79403579,ENSG00000174448,18,50134941,Ohno,Ohno,None,None,None,None
ENSG00000183496,15,80125416,ENSG00000176624,18,46977688,Ohno,None,Ohno,Ohno,Ohno,Ohno
ENSG00000140612,15,83060678,ENSG00000166562,18,54958105,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000166716,15,83126889,ENSG00000074657,18,54681041,Ohno,Ohno,Ohno,None,None,None
ENSG00000140557,15,90738144,ENSG00000177511,18,53170719,None,None,None,Ohno,None,None
ENSG00000215393,15,19501231,ENSG00000214571,19,2475941,Ohno,None,None,None,None,None
ENSG00000034053,15,27001141,ENSG00000011132,19,3712673,None,None,None,None,Ohno,Ohno
ENSG00000104067,15,27901998,ENSG00000105289,19,3672735,Ohno,None,None,None,Ohno,Ohno
ENSG00000134160,15,29181216,ENSG00000130529,19,54352860,Ohno,None,None,None,None,None
ENSG00000169926,15,29406375,ENSG00000129911,19,1814564,Ohno,None,None,None,None,None
ENSG00000198838,15,31390469,ENSG00000196218,19,43616180,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000134138,15,35189740,ENSG00000105419,19,52614597,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000171262,15,36533620,ENSG00000130244,19,43585615,None,Ohno,None,Ohno,Ohno,Ohno
ENSG00000172575,15,36644224,ENSG00000171777,19,43608785,Ohno,Ohno,None,None,None,Ohno
ENSG00000137843,15,38319361,ENSG00000130669,19,44308260,Ohno,Ohno,None,Ohno,None,Ohno
ENSG00000166145,15,38923538,ENSG00000167642,19,43447042,Ohno,Ohno,None,None,None,None
ENSG00000137825,15,39573365,ENSG00000086544,19,45914848,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000092445,15,39638524,ENSG00000167601,19,46416948,Ohno,Ohno,Ohno,Ohno,None,Ohno
ENSG00000137802,15,39853974,ENSG00000075702,19,41237623,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000168970,15,39907581,ENSG00000105499,19,53305865,Ohno,None,None,None,None,None
ENSG00000103966,15,40052038,ENSG00000024422,19,52908502,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000188089,15,40130680,ENSG00000105499,19,53305865,Ohno,None,Ohno,None,None,None
ENSG00000159337,15,40174044,ENSG00000105499,19,53305865,Ohno,None,Ohno,None,None,None
ENSG00000168907,15,40236102,ENSG00000105499,19,53305865,Ohno,None,Ohno,None,None,None
ENSG00000138606,15,43280665,ENSG00000105251,19,4229598,Ohno,Ohno,Ohno,Ohno,Ohno,None
ENSG00000137872,15,45797978,ENSG00000167680,19,4509507,Ohno,Ohno,Ohno,Ohno,Ohno,Ohno
ENSG00000104177,15,46257850,ENSG00000099783,19,8415651,Ohno,Ohno,None,Ohno,Ohno,Ohno
ENSG00000166147,15,46725210,ENSG00000142449,19,8118650,Ohno,Ohno,Ohno,Ohno,Ohno,None
ENSG00000185634,15,47042933,ENSG00000129946,19,411903,Ohno,None,Ohno,Ohno,Ohno,Ohno
ENSG00000140285,15,47502751,ENSG00000070388,19,590920,None,None,None,Ohno,None,Ohno
ENSG00000104043,15,48198711,ENSG00000130270,19,1763270,None,Ohno,Ohno,None,Ohno,None
