Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSG00000121281	ENSG00000078295	ADCY7	ADCY2	0.00626368816945236	1.49975871197984e-20	2	Vertebrata	protein_coding
ENSG00000069206	ENSG00000149451	ADAM7	ADAM33	2.69257024184525e-07	1.94240460521873e-13	4	Vertebrata	protein_coding
ENSG00000225697	ENSG00000170615	SLC26A6	SLC26A5	1.10206572236097e-06	3.77585682262123e-28	4	Vertebrata	protein_coding
ENSG00000197136	ENSG00000100731	PCNXL3	PCNX	9.10435323958236e-08	3.56551229273426e-14	2	Vertebrata	protein_coding
ENSG00000141448	ENSG00000136574	GATA6	GATA4	0.00205706926056713	4.71600805412515e-14	2	Vertebrata	protein_coding
ENSG00000148429	ENSG00000129204	USP6NL	USP6	6.73781908904076e-08	1.38870515911247e-15	3	Vertebrata	protein_coding
ENSG00000167770	ENSG00000089723	OTUB1	OTUB2	3.44058364363239e-07	1.51352386127455e-06	4	Vertebrata	protein_coding
ENSG00000130758	ENSG00000143674	MAP3K10	RP5-862P8.2	0.00304275518171644	2.95873029456667e-13	3	Vertebrata	protein_coding
ENSG00000175264	ENSG00000175040	CHST1	CHST2	0.0004495651058828	0.00625154301237366	3	Vertebrata	protein_coding
ENSG00000144567	ENSG00000141699	FAM134A	FAM134C	0.000696576772839475	2.72148094814356e-25	1	Vertebrata	protein_coding
ENSG00000133216	ENSG00000135333	EPHB2	EPHA7	4.59211622148872e-07	1.07876453369358e-12	3	Vertebrata	protein_coding
ENSG00000129968	ENSG00000136379	ABHD17A	ABHD17C	3.00769195449656e-05	3.39906721384069e-22	3	Vertebrata	protein_coding
ENSG00000101367	ENSG00000084764	MAPRE1	MAPRE3	2.39571068272292e-10	2.06094418631828e-19	3	Vertebrata	protein_coding
ENSG00000116990	ENSG00000136997	MYCL	MYC	0.000169520753387164	5.02297439766034e-18	3	Vertebrata	protein_coding
ENSG00000117411	ENSG00000121578	B4GALT2	B4GALT4	3.12660182897186e-06	0.00850626626669248	3	Vertebrata	protein_coding
ENSG00000147408	ENSG00000169826	CSGALNACT1	CSGALNACT2	3.22875646760911e-07	8.30708590898577e-23	3	Vertebrata	protein_coding
ENSG00000102786	ENSG00000181433	INTS6	SAGE1	1.61073807278797e-09	7.57201976569639e-30	4	Vertebrata	protein_coding
ENSG00000048991	ENSG00000172995	R3HDM1	ARPP21	3.48790535784214e-06	1.02873651216262e-25	3	Vertebrata	protein_coding
ENSG00000037965	ENSG00000120068	HOXC8	HOXB8	0.000306165919556316	1.20594704234459e-10	2	Vertebrata	protein_coding
ENSG00000142233	ENSG00000065320	NTN5	NTN1	0.000376775454027766	0.000191037453960798	2	Vertebrata	protein_coding
ENSG00000143028	ENSG00000008282	SYPL2	SYPL1	2.43609879227374e-06	2.87484093118637e-29	2	Vertebrata	protein_coding
ENSG00000180773	ENSG00000123643	SLC36A4	SLC36A1	1.08664244984937e-17	5.86208901974574e-09	5	Vertebrata	protein_coding
ENSG00000078328	ENSG00000167281	RBFOX1	RBFOX3	1.00967702929126e-09	1.38057143821849e-28	5	Vertebrata	protein_coding
ENSG00000154305	ENSG00000271321	MIA3	CTAGE6	0.000629283036518028	1.97784022496002e-30	2	Vertebrata	protein_coding
ENSG00000170689	ENSG00000078399	HOXB9	HOXA9	0.00503961227700232	7.26015602584828e-25	1	Vertebrata	protein_coding
ENSG00000203879	ENSG00000057608	GDI1	GDI2	0.000288931016725608	3.85827023821647e-19	3	Vertebrata	protein_coding
ENSG00000124743	ENSG00000099910	KLHL31	KLHL22	0.00172425679172881	2.78871845185641e-09	1	Vertebrata	protein_coding
ENSG00000175463	ENSG00000248751	TBC1D10C	RP1-130H16.18	1.88297907702803e-07	2.87865958717044e-08	5	Vertebrata	protein_coding
ENSG00000074966	ENSG00000010671	TXK	BTK	2.17490222752721e-06	5.43355516707455e-05	3	Vertebrata	protein_coding
ENSG00000196876	ENSG00000169432	SCN8A	SCN9A	1.43484657653096e-06	2.63007019653578e-27	2	Vertebrata	protein_coding
ENSG00000258839	ENSG00000166603	MC1R	MC4R	5.08002098453786e-06	2.96952729840749e-20	1	Vertebrata	protein_coding
ENSG00000077279	ENSG00000170390	DCX	DCLK2	3.79368037648061e-12	7.52965007450153e-08	5	Vertebrata	protein_coding
ENSG00000136237	ENSG00000091428	RAPGEF5	RAPGEF4	5.56034131340623e-05	1.34790581398888e-38	3	Vertebrata	protein_coding
ENSG00000156510	ENSG00000106633	HKDC1	GCK	9.69395084175902e-15	9.06212388272375e-21	5	Vertebrata	protein_coding
ENSG00000260314	ENSG00000011028	MRC1	MRC2	0.00198083512521836	3.81733280579138e-29	1	Vertebrata	protein_coding
ENSG00000145861	ENSG00000173918	C1QTNF2	C1QTNF1	0.00587022647219088	9.93050931014351e-05	1	Vertebrata	protein_coding
ENSG00000156427	ENSG00000158815	FGF18	FGF17	2.88575074475586e-07	2.32418541656149e-12	3	Vertebrata	protein_coding
ENSG00000158296	ENSG00000081800	SLC13A3	SLC13A1	7.24113058069097e-05	1.41194046624457e-09	4	Vertebrata	protein_coding
ENSG00000146039	ENSG00000119899	SLC17A4	SLC17A5	6.6445317216516e-05	2.92521757844372e-08	3	Vertebrata	protein_coding
ENSG00000101349	ENSG00000137843	PAK7	PAK6	6.74087408153353e-08	3.30664430123664e-12	3	Vertebrata	protein_coding
ENSG00000124181	ENSG00000197943	PLCG1	PLCG2	3.92134958205988e-08	5.31489374010919e-30	3	Vertebrata	protein_coding
ENSG00000155970	ENSG00000165487	MICU3	MICU2	0.000109272822498827	3.35665452510401e-20	1	Vertebrata	protein_coding
ENSG00000174740	ENSG00000101104	PABPC5	PABPC1L	8.7261254866134e-08	2.57992141133595e-09	3	Vertebrata	protein_coding
ENSG00000204138	ENSG00000112137	PHACTR4	PHACTR1	5.10842845724214e-06	1.5098094645132e-05	3	Vertebrata	protein_coding
ENSG00000128578	ENSG00000143093	STRIP2	STRIP1	1.88610949669552e-09	1.0268856769685e-28	4	Vertebrata	protein_coding
ENSG00000157890	ENSG00000187800	MEGF11	PEAR1	0.00513174925390229	2.94030783163818e-23	2	Vertebrata	protein_coding
ENSG00000134160	ENSG00000119121	TRPM1	TRPM6	7.07288416091648e-07	4.13785554003487e-31	4	Vertebrata	protein_coding
ENSG00000070047	ENSG00000139218	PHRF1	SCAF11	2.10157031246863e-10	4.87407308181016e-20	3	Vertebrata	protein_coding
ENSG00000170442	ENSG00000175084	KRT86	DES	7.55689264215375e-05	5.83518744934946e-13	2	Vertebrata	protein_coding
ENSG00000136267	ENSG00000058866	DGKB	DGKG	5.72635912764052e-08	1.07522236569026e-12	3	Vertebrata	protein_coding
ENSG00000006788	ENSG00000092054	MYH13	MYH7	2.55936810325781e-06	4.69842438529087e-06	4	Vertebrata	protein_coding
ENSG00000115904	ENSG00000100485	SOS1	SOS2	5.20384033816417e-17	5.95157888011135e-18	5	Vertebrata	protein_coding
ENSG00000176986	ENSG00000150961	SEC24C	SEC24D	1.09572130734072e-07	6.80294138731208e-33	5	Vertebrata	protein_coding
ENSG00000121769	ENSG00000147588	FABP3	PMP2	2.45601209712315e-06	8.9320198596383e-12	4	Vertebrata	protein_coding
ENSG00000165238	ENSG00000196632	WNK2	WNK3	1.74035004999163e-08	1.50452928923813e-17	4	Vertebrata	protein_coding
ENSG00000118432	ENSG00000188822	CNR1	CNR2	0.000868506193465951	1.99322145471444e-32	2	Vertebrata	protein_coding
ENSG00000005882	ENSG00000152256	PDK2	PDK1	4.7657495858635e-10	3.1101707579913e-32	4	Vertebrata	protein_coding
ENSG00000173757	ENSG00000115415	STAT5B	STAT1	0.0033347501771334	3.40949566132719e-29	2	Vertebrata	protein_coding
ENSG00000133731	ENSG00000141401	IMPA1	IMPA2	1.57446379131506e-09	1.06129547431229e-07	4	Vertebrata	protein_coding
ENSG00000170571	ENSG00000156642	EMB	NPTN	0.000156686439739569	1.95704084818843e-19	2	Vertebrata	protein_coding
ENSG00000103064	ENSG00000155465	SLC7A6	SLC7A7	0.0014306178520715	2.31641541843951e-10	5	Vertebrata	protein_coding
ENSG00000112782	ENSG00000159212	CLIC5	CLIC6	2.78477977099743e-06	1.75857653606609e-06	5	Vertebrata	protein_coding
ENSG00000164082	ENSG00000198822	GRM2	GRM3	1.50501274876454e-14	1.50764194143597e-25	3	Vertebrata	protein_coding
ENSG00000169221	ENSG00000248751	TBC1D10B	RP1-130H16.18	1.26560753278229e-06	0.000299626554007926	4	Vertebrata	protein_coding
ENSG00000151846	ENSG00000254535	PABPC3	PABPC4L	1.26328905835523e-09	1.2130294814752e-14	2	Vertebrata	protein_coding
ENSG00000052795	ENSG00000217128	FNIP2	FNIP1	0.00580814636073632	4.93153681294553e-24	2	Vertebrata	protein_coding
ENSG00000177733	ENSG00000139675	HNRNPA0	HNRNPA1L2	1.52875541983302e-05	0.000242154974226629	3	Vertebrata	protein_coding
ENSG00000137409	ENSG00000109919	MTCH1	MTCH2	5.16669679842194e-05	3.2266942239092e-15	4	Vertebrata	protein_coding
ENSG00000114544	ENSG00000133065	SLC41A3	SLC41A1	1.95359723091502e-05	8.96656864786031e-20	4	Vertebrata	protein_coding
ENSG00000080824	ENSG00000096384	HSP90AA1	HSP90AB1	1.04525656640074e-08	8.41247879366403e-12	4	Vertebrata	protein_coding
ENSG00000116106	ENSG00000145242	EPHA4	EPHA5	6.71758601186836e-06	0.00071434332647471	2	Vertebrata	protein_coding
ENSG00000181291	ENSG00000151952	TMEM132E	TMEM132D	4.19506423289657e-10	1.64174902094395e-27	2	Vertebrata	protein_coding
ENSG00000174640	ENSG00000205754	SLCO2A1	SLCO1B7	0.0022421840702488	0.00248733447635789	4	Vertebrata	protein_coding
ENSG00000138083	ENSG00000184302	SIX3	SIX6	4.23257034207965e-11	1.00700813456862e-30	4	Vertebrata	protein_coding
ENSG00000134755	ENSG00000062038	DSC2	CDH3	0.000360887215275908	7.34041135051224e-18	1	Vertebrata	protein_coding
ENSG00000135905	ENSG00000147251	DOCK10	DOCK11	5.03851668669058e-12	5.79158541734593e-15	4	Vertebrata	protein_coding
ENSG00000179335	ENSG00000113240	CLK3	CLK4	0.00130037336119618	0.000702347493789803	2	Vertebrata	protein_coding
ENSG00000205476	ENSG00000055813	CCDC85C	CCDC85A	1.69059899404414e-12	1.44061284284832e-24	4	Vertebrata	protein_coding
ENSG00000170485	ENSG00000134852	NPAS2	CLOCK	7.58384570482885e-07	2.61596804794224e-14	2	Vertebrata	protein_coding
ENSG00000268797	ENSG00000135766	CTC-490E21.12	EGLN1	1.42618280392464e-09	1.39357457556727e-12	3	Vertebrata	protein_coding
ENSG00000167548	ENSG00000055609	KMT2D	KMT2C	0.000107368111806027	5.2504300078764e-12	2	Vertebrata	protein_coding
ENSG00000137261	ENSG00000142687	KIAA0319	KIAA0319L	1.02396587128715e-05	2.76658720496913e-10	4	Vertebrata	protein_coding
ENSG00000148082	ENSG00000129946	SHC3	SHC2	0.000390953259289131	2.47666494379618e-30	3	Vertebrata	protein_coding
ENSG00000165091	ENSG00000149488	TMC1	TMC2	0.00108046343876737	3.30475673463086e-05	2	Vertebrata	protein_coding
ENSG00000117298	ENSG00000145194	ECE1	ECE2	7.41235438980179e-10	1.47653380946815e-23	4	Vertebrata	protein_coding
ENSG00000111262	ENSG00000177301	KCNA1	KCNA2	1.87415733303367e-06	2.68284220141858e-23	5	Vertebrata	protein_coding
ENSG00000075035	ENSG00000179314	WSCD2	WSCD1	0.00181759992536443	1.45526405842867e-27	2	Vertebrata	protein_coding
ENSG00000133703	ENSG00000213281	KRAS	NRAS	0.00280127837593745	6.98484035134852e-17	3	Vertebrata	protein_coding
ENSG00000081800	ENSG00000164707	SLC13A1	SLC13A4	0.000135316358041844	9.69778804971354e-06	1	Vertebrata	protein_coding
ENSG00000164100	ENSG00000166507	NDST3	NDST2	1.72555554587644e-05	7.05855096743708e-31	3	Vertebrata	protein_coding
ENSG00000160014	ENSG00000198668	CALM3	CALM1	0.00264908642045326	2.49250145027101e-11	4	Vertebrata	protein_coding
ENSG00000135406	ENSG00000148798	PRPH	INA	0.00969704042160961	9.29192787373094e-06	2	Vertebrata	protein_coding
ENSG00000096746	ENSG00000132463	HNRNPH3	GRSF1	2.66752209965881e-06	2.61550190550258e-19	2	Vertebrata	protein_coding
ENSG00000166821	ENSG00000131779	PEX11A	PEX11B	0.00658857668059108	8.88946596615329e-17	2	Vertebrata	protein_coding
ENSG00000164600	ENSG00000123307	NEUROD6	NEUROD4	8.51562360685128e-05	2.18059787735299e-16	2	Vertebrata	protein_coding
ENSG00000169925	ENSG00000204256	BRD3	BRD2	0.000141048675375484	1.90018070495628e-09	2	Vertebrata	protein_coding
ENSG00000188869	ENSG00000103534	TMC3	TMC5	0.00341824503369057	0.0086920227647177	2	Vertebrata	protein_coding
ENSG00000105143	ENSG00000162383	SLC1A6	SLC1A7	0.00305466480044694	1.03673200129567e-11	2	Vertebrata	protein_coding
ENSG00000120733	ENSG00000115548	KDM3B	KDM3A	0.000900312710047903	2.20019916245529e-19	3	Vertebrata	protein_coding
ENSG00000115112	ENSG00000135457	TFCP2L1	TFCP2	1.87192140360142e-07	1.58098227610103e-17	3	Vertebrata	protein_coding
ENSG00000152056	ENSG00000106367	AP1S3	AP1S1	0.000597853537226483	1.30175992881927e-20	3	Vertebrata	protein_coding
ENSG00000186297	ENSG00000022355	GABRA5	GABRA1	1.71608933516751e-11	1.13223283599879e-11	4	Vertebrata	protein_coding
ENSG00000249967	ENSG00000281028	RP11-548K23.11	RP11-717K11.2	3.38445669015327e-12	1.53520426168856e-12	5	Vertebrata	protein_coding
ENSG00000197283	ENSG00000136848	SYNGAP1	DAB2IP	5.17415284297159e-06	2.9752035071853e-08	3	Vertebrata	protein_coding
ENSG00000170801	ENSG00000115317	HTRA3	HTRA2	0.00041840281635943	6.38023004858882e-06	2	Vertebrata	protein_coding
ENSG00000124177	ENSG00000171316	CHD6	CHD7	1.24268320592628e-05	1.57874947091596e-32	2	Vertebrata	protein_coding
ENSG00000133026	ENSG00000100345	MYH10	MYH9	2.41827700536404e-07	9.70512189622706e-26	4	Vertebrata	protein_coding
ENSG00000175416	ENSG00000122705	CLTB	CLTA	9.54880233081627e-07	3.44950161510281e-16	2	Vertebrata	protein_coding
ENSG00000145526	ENSG00000179776	CDH18	CDH5	7.34537828978805e-05	2.30415324720604e-24	1	Vertebrata	protein_coding
ENSG00000088833	ENSG00000215114	NSFL1C	UBXN2B	2.7735582889722e-06	3.10603361341579e-20	5	Vertebrata	protein_coding
ENSG00000188818	ENSG00000159714	ZDHHC11	ZDHHC1	1.10703386098982e-11	5.59915360706185e-19	4	Vertebrata	protein_coding
ENSG00000279058	ENSG00000133612	AGAP14P	AGAP3	7.09080527097177e-11	3.22092990760963e-22	4	Vertebrata	protein_coding
ENSG00000163931	ENSG00000151005	TKT	TKTL2	8.13553255598838e-09	1.02789915473747e-22	4	Vertebrata	protein_coding
ENSG00000221869	ENSG00000172216	CEBPD	CEBPB	0.000610125360410947	4.41613893794158e-26	4	Vertebrata	protein_coding
ENSG00000121769	ENSG00000164434	FABP3	FABP7	0.000302443013466416	4.47058187614031e-31	4	Vertebrata	protein_coding
ENSG00000183775	ENSG00000183783	KCTD16	KCTD8	0.000239291678458419	1.39688210472883e-24	3	Vertebrata	protein_coding
ENSG00000004660	ENSG00000110931	CAMKK1	CAMKK2	1.25101201278341e-06	2.00836067219016e-33	2	Vertebrata	protein_coding
ENSG00000141391	ENSG00000101166	PRELID3A	PRELID3B	1.55783237474754e-10	3.57028377605634e-33	5	Vertebrata	protein_coding
ENSG00000092068	ENSG00000130876	SLC7A8	SLC7A10	2.98069568212536e-05	1.02237248932605e-07	3	Vertebrata	protein_coding
ENSG00000156096	ENSG00000244122	UGT2B4	UGT1A7	6.13239542849655e-08	0.000136755292463992	3	Vertebrata	protein_coding
ENSG00000282278	ENSG00000113721	RP11-231C18.3	PDGFRB	3.78475479354245e-10	1.09197280429526e-30	2	Vertebrata	protein_coding
ENSG00000154928	ENSG00000116106	EPHB1	EPHA4	7.60429671012759e-06	4.4190459112712e-11	4	Vertebrata	protein_coding
ENSG00000187210	ENSG00000176928	GCNT1	GCNT4	0.000220082792502475	9.80630363481937e-05	1	Vertebrata	protein_coding
ENSG00000087077	ENSG00000145012	TRIP6	LPP	4.24337888898925e-08	5.34215681178885e-17	4	Vertebrata	protein_coding
ENSG00000136750	ENSG00000128683	GAD2	GAD1	3.87554179951827e-09	2.74228379130727e-29	4	Vertebrata	protein_coding
ENSG00000122034	ENSG00000198205	GTF3A	ZXDA	0.000216789896096953	1.24348789363693e-07	2	Vertebrata	protein_coding
ENSG00000259753	ENSG00000115221	RP11-290H9.2	ITGB6	0.000146069489521059	1.58192130515713e-34	2	Vertebrata	protein_coding
ENSG00000114450	ENSG00000078369	GNB4	GNB1	1.23205722216877e-09	7.74325616186025e-19	5	Vertebrata	protein_coding
ENSG00000237289	ENSG00000104879	CKMT1B	CKM	0.000412618068477691	0.000335263716482618	2	Vertebrata	protein_coding
ENSG00000071073	ENSG00000161013	MGAT4A	MGAT4B	0.000795345704702133	4.43650338234114e-12	2	Vertebrata	protein_coding
ENSG00000134571	ENSG00000221986	MYBPC3	MYBPHL	3.47374041966115e-05	1.5564069718963e-15	3	Vertebrata	protein_coding
ENSG00000148335	ENSG00000203740	NTMT1	METTL11B	0.000953625255938637	7.71121761064467e-37	3	Vertebrata	protein_coding
ENSG00000138100	ENSG00000248710	TRIM54	RP11-432B6.3	0.00190696888398226	0.00191198076818714	2	Vertebrata	protein_coding
ENSG00000104375	ENSG00000101109	STK3	STK4	1.40034437063876e-05	2.27153961692781e-39	5	Vertebrata	protein_coding
ENSG00000071246	ENSG00000143494	VASH1	VASH2	3.60620364555332e-05	2.31079505124616e-42	2	Vertebrata	protein_coding
ENSG00000111716	ENSG00000151116	LDHB	UEVLD	3.31954030645001e-06	6.6956437709259e-31	4	Vertebrata	protein_coding
ENSG00000157551	ENSG00000120457	KCNJ15	KCNJ5	0.000419221516952461	3.22946072373929e-30	2	Vertebrata	protein_coding
ENSG00000162618	ENSG00000123146	ADGRL4	ADGRE5	5.02447193489682e-05	1.89675559203698e-23	2	Vertebrata	protein_coding
ENSG00000069206	ENSG00000151651	ADAM7	ADAM8	3.40484178981302e-08	1.9698331225393e-28	4	Vertebrata	protein_coding
ENSG00000145911	ENSG00000107816	N4BP3	LZTS2	5.14709157141991e-08	2.17720605035431e-27	4	Vertebrata	protein_coding
ENSG00000214357	ENSG00000107954	NEURL1B	NEURL1	4.19620216497804e-11	4.75847667456496e-35	4	Vertebrata	protein_coding
ENSG00000154305	ENSG00000244693	MIA3	CTAGE8	0.000630259327737051	1.97784022496002e-30	2	Vertebrata	protein_coding
ENSG00000112697	ENSG00000182107	TMEM30A	TMEM30B	1.56297708007622e-06	1.71301628655702e-18	3	Vertebrata	protein_coding
ENSG00000258555	ENSG00000282608	SPECC1L-ADORA2A	ADORA3	0.00565700966260344	0.00277629932865976	2	Vertebrata	protein_coding
ENSG00000139190	ENSG00000220205	VAMP1	VAMP2	0.00012376390385052	1.45190488107706e-11	3	Vertebrata	protein_coding
ENSG00000125522	ENSG00000180616	NPBWR2	SSTR2	0.000230047049873487	0.000275792736441249	2	Vertebrata	protein_coding
ENSG00000165209	ENSG00000056097	STRBP	ZFR	0.00129977861200117	8.78008447941775e-08	3	Vertebrata	protein_coding
ENSG00000128610	ENSG00000153266	FEZF1	FEZF2	7.32602064876596e-12	6.59151149615334e-31	4	Vertebrata	protein_coding
ENSG00000108510	ENSG00000123066	MED13	MED13L	2.8336217860934e-08	1.20104561371682e-18	4	Vertebrata	protein_coding
ENSG00000175544	ENSG00000157782	CABP4	CABP1	0.000283702783907401	8.59278114991489e-09	4	Vertebrata	protein_coding
ENSG00000008056	ENSG00000185666	SYN1	SYN3	6.89664492475221e-08	1.24071671748574e-08	4	Vertebrata	protein_coding
ENSG00000163812	ENSG00000153786	ZDHHC3	ZDHHC7	6.92771135115427e-10	3.05726546519801e-12	4	Vertebrata	protein_coding
ENSG00000173610	ENSG00000244474	UGT2A1	UGT1A4	2.26999873829878e-08	0.000131142763490388	2	Vertebrata	protein_coding
ENSG00000187735	ENSG00000204219	TCEA1	TCEA3	3.14542192729509e-09	2.26343346702909e-13	5	Vertebrata	protein_coding
ENSG00000129116	ENSG00000120729	PALLD	MYOT	9.38357548539826e-06	2.40898736374694e-26	4	Vertebrata	protein_coding
ENSG00000198718	ENSG00000189350	FAM179B	FAM179A	1.64102049977185e-05	4.86517390965323e-07	3	Vertebrata	protein_coding
ENSG00000103365	ENSG00000100083	GGA2	GGA1	4.99215443870144e-05	7.18287345732017e-23	5	Vertebrata	protein_coding
ENSG00000139211	ENSG00000181754	AMIGO2	AMIGO1	0.00445896213995292	5.66981733124111e-15	2	Vertebrata	protein_coding
ENSG00000133874	ENSG00000101236	RNF122	RNF24	7.74424012580233e-05	2.70994147873615e-12	1	Vertebrata	protein_coding
ENSG00000159164	ENSG00000185518	SV2A	SV2B	0.00436607819504023	2.28131600678295e-17	3	Vertebrata	protein_coding
ENSG00000136436	ENSG00000106052	CALCOCO2	TAX1BP1	8.10126179625451e-05	2.98584564073939e-31	2	Vertebrata	protein_coding
ENSG00000179331	ENSG00000188060	RAB39A	RAB42	0.000609178052886923	0.0075927643850479	3	Vertebrata	protein_coding
ENSG00000229183	ENSG00000096088	PGA4	PGC	3.49904217598177e-05	5.6488452242453e-05	2	Vertebrata	protein_coding
ENSG00000144401	ENSG00000123427	METTL21A	METTL21B	0.00420105195236166	2.31391674391235e-17	3	Vertebrata	protein_coding
ENSG00000173898	ENSG00000070182	SPTBN2	SPTB	4.20107158409499e-08	1.18933936982194e-15	5	Vertebrata	protein_coding
ENSG00000172824	ENSG00000198848	CES4A	CES1	0.00390471178180861	0.00607188375710599	2	Younger	protein_coding
ENSG00000146426	ENSG00000156299	TIAM2	TIAM1	2.17390004892779e-05	1.39846719488824e-13	3	Vertebrata	protein_coding
ENSG00000145287	ENSG00000105427	PLAC8	CNFN	0.00194732677195916	0.00122664418470876	2	Vertebrata	protein_coding
ENSG00000113262	ENSG00000179603	GRM6	GRM8	2.01168082053248e-09	8.71156970607871e-21	2	Vertebrata	protein_coding
ENSG00000167895	ENSG00000165091	TMC8	TMC1	0.00341566417731777	1.04935417006739e-06	2	Vertebrata	protein_coding
ENSG00000182944	ENSG00000270647	EWSR1	TAF15	0.00110569088393013	6.16210103914326e-30	2	Vertebrata	protein_coding
ENSG00000133069	ENSG00000057704	TMCC2	TMCC3	0.00960544391391411	1.68109298553442e-38	3	Vertebrata	protein_coding
ENSG00000156103	ENSG00000102996	MMP16	MMP15	0.00674298084156893	1.65004586668326e-23	3	Vertebrata	protein_coding
ENSG00000198373	ENSG00000123124	WWP2	WWP1	4.41564472822835e-07	7.71754436688682e-27	3	Vertebrata	protein_coding
ENSG00000173610	ENSG00000174607	UGT2A1	UGT8	1.25835539181112e-07	1.42633717620987e-05	1	Vertebrata	protein_coding
ENSG00000128591	ENSG00000196924	FLNC	FLNA	0.000215154431792589	1.35931783755043e-09	3	Vertebrata	protein_coding
ENSG00000260458	ENSG00000157542	KCNJ18	KCNJ6	0.000947846858751727	0.00757899551570268	2	Vertebrata	protein_coding
ENSG00000196218	ENSG00000198838	RYR1	RYR3	8.93519913647211e-08	3.68865189269358e-17	3	Vertebrata	protein_coding
ENSG00000117834	ENSG00000100170	SLC5A9	SLC5A1	1.46669208419994e-07	9.58272334421588e-06	4	Vertebrata	protein_coding
ENSG00000168615	ENSG00000149451	ADAM9	ADAM33	8.72943475241457e-07	1.34461968904517e-12	4	Vertebrata	protein_coding
ENSG00000156171	ENSG00000136048	DRAM2	DRAM1	0.00198311162324112	7.84455901748423e-23	2	Vertebrata	protein_coding
ENSG00000146006	ENSG00000162951	LRRTM2	LRRTM1	0.000656669093792041	2.99176507183239e-14	3	Vertebrata	protein_coding
ENSG00000092529	ENSG00000135773	CAPN3	CAPN9	5.4971201033985e-08	2.35038192903662e-25	3	Vertebrata	protein_coding
